seller_names;seller_id;total_revenue;avg_review_score;late_rate;avg_installments;first_order;last_order;active_months;solvability_score;seller_state
vendeur 1631;84deb808079d1be601c209c1e771b1cc;46.83;5.0;0.0;1.0;05/09/2017 11:07;27/11/2017 21:29;2.7666666666666666;60.01;PR
vendeur 1632;8501d82f68d23148b6d78bb7c4a42037;19.7;1.0;0.0;1.0;11/03/2017 19:51;11/03/2017 19:51;1.0;36.0;SC
vendeur 1633;85044848b1b767db2a4a58526adef4b4;240.6;3.25;0.0;1.75;07/04/2018 19:30;13/07/2018 14:02;3.2;49.54;SP
vendeur 1634;850857dfac77488c307e2b1cbd84ab5a;1599.0;5.0;0.0;7.0;12/06/2018 21:05;12/06/2018 21:05;1.0;60.26;PR
vendeur 1635;850913d59ce317156b00f3705f1c3edb;2690.0;3.3529411764705883;0.1470588235294117;1.6470588235294117;07/03/2018 12:24;27/07/2018 16:20;4.733333333333333;46.15;SP
vendeur 1636;850f4f8af5ea87287ac68de36e29107f;45583.25;4.265625;0.0714285714285714;3.7857142857142856;10/04/2017 23:29;27/06/2018 11:10;14.733333333333333;60.9;SP
vendeur 1637;851773c885feb5e2da3b4f82bc2b17ce;685.2;4.181818181818182;0.1818181818181818;3.0;08/02/2018 13:55;26/08/2018 13:33;6.6;49.75;SP
vendeur 1638;855668e0971d4dfd7bef1b6a4133b41b;33656.14;3.747747747747748;0.1272189349112426;2.8905325443786984;02/05/2017 13:41;26/08/2018 11:01;16.0;54.17;SP
vendeur 1639;8581055ce74af1daba164fdbd55a40de;67978.0;4.236323851203501;0.093886462882096;3.572052401746725;18/01/2017 17:44;18/04/2018 20:55;15.166666666666666;63.72;SP
vendeur 1640;85cc55e048b6bcc90c75afe7f0e72f72;308.28;4.444444444444445;0.2222222222222222;1.4444444444444444;07/05/2018 0:06;25/07/2018 21:36;2.6333333333333333;50.05;RJ
vendeur 1641;85d9eb9ddc5d00ca9336a2219c97bb13;16303.44;4.198905109489052;0.0326678765880217;1.7767695099818512;06/10/2016 9:07;19/08/2018 22:46;22.73333333333333;56.88;MG
vendeur 1642;85e7c62c1d6ea078c3897424f867a7c8;60.0;4.5;0.0;1.0;27/12/2017 19:48;17/01/2018 16:46;1.0;57.01;SC
vendeur 1643;85ecf03781da592876b7844acc1b729f;251.0;4.5;0.5;2.5;18/07/2018 15:14;04/08/2018 22:12;1.0;42.04;SP
vendeur 1644;8602a61d680a10a82cceeeda0d99ea3d;973.98;4.363636363636363;0.0454545454545454;3.409090909090909;04/08/2017 16:41;02/08/2018 16:31;12.066666666666666;54.98;SP
vendeur 1645;8603f0038fe0e52fedd3382d266723de;2355.0;4.4;0.0;4.1;24/04/2017 17:42;24/01/2018 17:02;9.133333333333333;56.78;SC
vendeur 1646;8629a7efec1aab257e58cda559f03ba7;45.22;1.0;1.0;1.0;16/02/2018 13:56;16/02/2018 13:56;1.0;6.01;GO
vendeur 1647;8629c241b3622ac12cd4118afdc8d394;1167.66;4.076923076923077;0.0769230769230769;3.1538461538461537;19/03/2018 16:11;10/07/2018 17:45;3.7666666666666666;52.34;SP
vendeur 1648;863d2ebcd347ce4922de7a0f9a5581d6;1482.36;4.0;0.15;2.0;04/07/2017 17:45;13/08/2018 14:51;13.466666666666669;49.74;RJ
vendeur 1649;8648b1e89e9b349e32d3741b30ec737e;7764.85;4.05607476635514;0.102803738317757;1.719626168224299;28/09/2017 8:26;26/08/2018 21:18;11.066666666666666;52.52;SP
vendeur 1650;86649b1632b1c0e6c0bcb2c90a8b75d8;59.99;1.0;0.0;1.0;25/08/2017 19:10;25/08/2017 19:10;1.0;36.01;PR
vendeur 1651;866558b3bccef2dbc6d29a2b5995016f;1519.4;4.666666666666667;0.0;10.333333333333334;22/10/2017 14:36;20/07/2018 17:57;9.033333333333331;58.25;PR
vendeur 1652;86bb7c4b535e49a541baf3266b1c95b1;8162.4;3.2;0.1875;6.3125;04/10/2016 13:45;05/02/2018 12:56;16.266666666666666;44.91;SP
vendeur 1653;86bf77bdb52e615674772d5817c6212f;281.8;4.8;0.0;2.2;24/04/2018 18:39;31/07/2018 21:12;3.2666666666666666;58.85;RS
vendeur 1654;86ccac0b835037332a596a33b6949ee1;17515.71;3.9954128440366974;0.0272727272727272;2.4318181818181817;22/03/2017 17:23;30/07/2018 16:32;16.466666666666665;56.02;SC
vendeur 1655;86ff3eaef0267069cc891a2ed9d10a17;409.75;4.714285714285714;0.0;3.0;17/04/2018 15:19;08/07/2018 21:08;2.7333333333333334;58.35;SC
vendeur 1656;870d0118f7a9d85960f29ad89d5d989a;3518.58;4.130434782608695;0.0434782608695652;3.869565217391304;08/04/2017 20:38;27/08/2018 9:19;16.833333333333332;54.05;MG
vendeur 1657;87142160b41353c4e5fca2360caf6f92;32159.28;4.363636363636363;0.0538243626062322;2.7393767705382435;03/02/2017 16:25;21/08/2018 21:53;18.8;59.83;RS
vendeur 1658;8759e7aedd644f487315e5860962f162;627.0;3.6666666666666665;0.3333333333333333;1.6666666666666667;28/11/2017 14:16;27/12/2017 17:50;1.0;42.1;SP
vendeur 1659;876182d1918783bbe15233febfbd4926;120.27;4.0;0.0;1.3333333333333333;15/05/2017 13:51;27/02/2018 22:26;9.6;54.02;SP
vendeur 1660;87b4428a334b8f676fd9a7f3bf544fb5;59.98;5.0;0.0;1.0;13/08/2018 19:22;13/08/2018 19:22;1.0;60.01;SP
vendeur 1661;87b740daf17b5d1be335a64164ec6842;16099.86;3.357142857142857;0.1428571428571428;8.428571428571429;06/10/2016 13:24;15/03/2018 15:58;17.5;48.49;SP
vendeur 1662;87d30a6a0cbf89356e49324971ab1d24;2134.13;4.352941176470588;0.0588235294117647;1.8235294117647056;21/12/2017 13:48;20/06/2018 20:25;6.033333333333333;54.7;SP
vendeur 1663;87d3c3aeb3ead335511b3ce315eb341e;749.3499999999999;3.5;0.0666666666666666;1.4666666666666666;13/06/2018 14:35;17/08/2018 7:44;2.1333333333333333;49.12;SP
vendeur 1664;87d73636a3acf123e842bb890a4db036;269.9;5.0;0.0;1.0;25/07/2018 15:17;25/07/2018 15:17;1.0;60.04;SP
vendeur 1665;87e24fc7052259b1f7f607d61c10d8be;7473.49;3.5;0.125;4.0;15/05/2018 13:18;14/08/2018 11:15;3.0;48.47;SP
vendeur 1666;87f3e35268860433e13d577825aada95;161.7;1.0;0.0;1.0;05/10/2016 20:20;15/06/2017 22:25;8.433333333333334;36.03;SP
vendeur 1667;880ce4951cf857ab1d9e0b75c1d856f4;178.9;5.0;0.0;3.0;13/02/2018 21:06;13/02/2018 21:06;1.0;60.03;MG
vendeur 1668;880eda903e719a5f179f7e9fceb3a69d;249.0;1.0;0.0;5.0;07/08/2018 14:27;07/08/2018 14:27;1.0;36.04;SP
vendeur 1669;883dd81e82754ac2c65e9790a7db8c9a;319.5;4.4;0.0;1.4;23/10/2017 19:51;23/06/2018 19:04;8.066666666666666;56.45;PR
vendeur 1670;88460e8ebdecbfecb5f9601833981930;33104.6;3.3765822784810124;0.1861198738170347;1.8580441640378549;21/11/2017 12:32;17/08/2018 7:01;8.933333333333334;50.09;PR
vendeur 1671;888faa8bfb0b159c37de6d898b961c31;2418.3;3.869565217391304;0.0;4.260869565217392;07/08/2017 14:10;22/08/2018 9:20;12.633333333333333;53.61;SC
vendeur 1672;889009a0ed0bb52c87819941192931b8;89.9;4.0;0.0;10.0;01/06/2017 11:59;01/06/2017 11:59;1.0;54.01;SP
vendeur 1673;88ae906ea2acf6971f26c3e8b7cb4357;246.0;3.333333333333333;0.3333333333333333;1.3333333333333333;27/04/2018 14:42;11/05/2018 14:39;1.0;40.04;SP
vendeur 1674;88af55b4a7ca402b27df16f7c7c9b5d2;130.0;1.0;0.0;2.0;30/03/2017 15:23;30/03/2017 15:23;1.0;36.02;SP
vendeur 1675;88cd3681e0a2ba85e190f7d817629c4c;180.0;4.0;0.0;4.0;15/08/2018 21:09;15/08/2018 21:09;1.0;54.03;SC
vendeur 1676;88cf19ec1fc2c58f161aee259d57142c;1507.96;4.466666666666667;0.0;2.1333333333333333;20/05/2018 17:16;20/08/2018 18:44;3.066666666666667;57.05;SP
vendeur 1677;88ef59b51bdaa941d10a853429f2b6ce;252.9;2.0;0.0;2.5;04/07/2018 14:05;18/08/2018 20:16;1.5;42.04;PR
vendeur 1678;891071be6ba827b591264c90c2ae8a63;4597.26;3.787037037037037;0.1388888888888889;1.7314814814814814;24/01/2017 21:16;23/08/2018 11:37;19.166666666666668;49.31;SP
vendeur 1679;8931a84a914b3fe9b1ddaa4d704947ca;4668.3;3.774193548387097;0.15625;3.125;29/03/2017 2:00;19/07/2018 22:57;15.9;48.72;SP
vendeur 1680;8936ba0de1073ee888cb3185ae5dc661;389.99;5.0;0.0;1.0;05/04/2017 8:53;05/04/2017 8:53;1.0;60.06;SP
vendeur 1681;897060da8b9a21f655304d50fd935913;24700.97;3.436651583710407;0.1121076233183856;1.8385650224215249;04/10/2016 13:02;14/06/2018 15:22;20.6;51.3;SP
vendeur 1682;89757206b887aed36f3e18d858460fea;120.5;5.0;0.0;3.5;03/05/2018 11:45;04/07/2018 21:45;2.066666666666667;60.02;SP
vendeur 1683;89a51f50b8095ea78d5768f34c13a76f;687.16;4.666666666666667;0.0;2.9166666666666665;24/04/2018 15:34;31/07/2018 20:54;3.2666666666666666;58.11;DF
vendeur 1684;89ad3263c0931c47f976d7c5778e60f6;568.2;4.166666666666667;0.0;3.333333333333333;25/06/2018 10:02;28/07/2018 14:44;1.1;55.09;SP
vendeur 1685;89bc797e2e29667aa035d4368f9b7f92;407.3;3.75;0.15;2.45;05/10/2016 13:12;10/04/2017 16:11;6.233333333333333;48.07;SP
vendeur 1686;89c127985a8b130cfa45c1d36764017a;1719.56;2.7142857142857144;0.0;4.25;30/06/2017 10:13;11/02/2018 20:30;7.533333333333333;46.57;SP
vendeur 1687;89d9a386b0b6e5fc8403071b03f7206a;167.0;3.4;0.0;8.2;10/02/2018 12:07;12/02/2018 22:38;1.0;50.43;SP
vendeur 1688;89dda63a3c907c468ec88c310ed91213;734.99;3.0;0.0;2.0;08/04/2018 9:41;11/04/2018 10:45;1.0;48.12;SP
vendeur 1689;89de2d6f23e9746ff309705b23581faa;340.0;2.7142857142857144;0.0;1.0;16/07/2018 18:40;03/08/2018 17:53;1.0;46.34;PR
vendeur 1690;89f69225956f951295ca4c7fb1266553;1041.3;4.333333333333333;0.0833333333333333;3.083333333333333;13/05/2018 21:20;14/08/2018 0:04;3.066666666666667;53.67;RJ
vendeur 1691;8a130737016f838139d31878787a39c9;5172.53;4.461538461538462;0.0512820512820512;1.7564102564102564;07/12/2017 10:53;20/07/2018 21:57;7.5;56.08;SP
vendeur 1692;8a1ff5c35f6595a73fef4c7b96e4908a;1598.0;5.0;0.0;2.0;09/06/2018 11:41;01/08/2018 11:56;1.7666666666666666;60.26;PR
vendeur 1693;8a207b6080964f3c1fc9d35bd6096ba4;553.7;5.0;0.3333333333333333;7.0;20/09/2017 11:20;03/11/2017 11:10;1.4333333333333331;50.09;SP
vendeur 1694;8a2d12a90e92f012ce5226fc6592b653;1713.65;4.611111111111111;0.0;2.6842105263157894;23/12/2017 13:03;24/08/2018 0:01;8.1;57.95;PR
vendeur 1695;8a32e327fe2c1b3511609d81aaf9f042;6898.91;3.824468085106383;0.0526315789473684;2.5894736842105264;07/10/2016 22:51;23/02/2018 11:16;16.766666666666666;52.5;SP
vendeur 1696;8a40ae794fa3f9892cee24bd5af0488b;739.85;3.1666666666666665;0.3333333333333333;2.833333333333333;12/06/2017 22:07;19/06/2018 14:04;12.366666666666667;39.12;PR
vendeur 1697;8a43128d7f9a3db592b866e6861a6cce;990.6;2.0;0.0;3.5;25/06/2018 20:37;23/08/2018 9:57;1.933333333333333;42.16;SP
vendeur 1698;8a432f4e5b471f8da497d7dc517666e2;8136.0;4.243243243243243;0.0619469026548672;3.769911504424779;05/04/2018 11:05;28/08/2018 11:16;4.833333333333333;54.93;SP
vendeur 1699;8a87611c08849ffeeccab52aa798b6c7;2369.8;2.642857142857143;0.0;2.9285714285714284;26/01/2017 23:48;04/03/2017 20:05;1.2;46.24;PR
vendeur 1700;8a8835a43bda99fd37310ad76c457510;224.34;4.333333333333333;0.0;4.0;16/07/2018 18:39;02/08/2018 18:50;1.0;56.04;SP
vendeur 1701;8a9260f2b0340411d6d2a56bcf4f7378;1256.0;4.777777777777778;0.1111111111111111;2.111111111111111;17/02/2018 2:10;17/08/2018 13:48;6.033333333333333;55.54;MG
vendeur 1702;8ab42aa58097fd4668d60cc648225d5f;2616.75;4.153846153846154;0.0;4.038461538461538;11/10/2017 9:18;03/08/2018 12:58;9.866666666666667;55.35;GO
vendeur 1703;8ae520247981aa06bc94abddf5f46d34;17498.96;4.428571428571429;0.0142857142857142;4.285714285714286;01/11/2017 22:26;20/08/2018 22:45;9.733333333333333;59.0;SC
vendeur 1704;8b11118053756a9a2932f447e11fc1b5;79.99;3.0;0.0;7.0;06/10/2016 22:34;06/10/2016 22:34;1.0;48.01;SP
vendeur 1705;8b181ee5518df84f18f4e1a43fe07923;83.69999999999999;5.0;0.0;1.0;30/05/2018 9:21;30/05/2018 9:21;1.0;60.01;SP
vendeur 1706;8b2492b7ff4468839593fafeed55bad9;3668.51;3.9130434782608696;0.108695652173913;1.673913043478261;29/08/2017 8:50;30/07/2018 9:08;11.166666666666666;50.82;RJ
vendeur 1707;8b28d096634035667e8263d57ba3368c;9775.1;3.893081761006289;0.1341463414634146;2.664634146341464;28/02/2017 14:56;19/07/2018 17:43;16.866666666666667;50.93;SP
vendeur 1708;8b2d4ab22f42c5cfc338b846decfda60;458.0;4.777777777777778;0.0;1.6666666666666667;28/03/2018 0:32;20/08/2018 0:11;4.8;58.74;PR
vendeur 1709;8b321bb669392f5163d04c59e235e066;17757.62;3.995131450827653;0.1028128031037827;1.1988360814742969;27/10/2017 15:34;21/08/2018 16:45;9.933333333333334;53.79;SP
vendeur 1710;8b655f0855926bcb49f5835d38dfddf6;1089.5;4.8;0.2;6.2;13/05/2018 12:51;17/08/2018 10:55;3.1666666666666665;52.98;SP
vendeur 1711;8b87cd0d43d49b9bdf40f56229364d59;1552.9;2.6;0.0;3.4;10/10/2017 0:45;04/12/2017 17:22;1.8333333333333333;45.85;SP
vendeur 1712;8b8cfc8305aa441e4239358c9f6f2485;11892.0;4.2;0.1333333333333333;7.0;29/01/2017 21:40;11/04/2018 10:48;14.533333333333331;53.14;PR
vendeur 1713;8b9d6eec4a7eb7d0f9d579ce0b38324d;4232.54;4.056603773584905;0.1509433962264151;2.5849056603773586;13/05/2018 23:56;20/08/2018 16:50;3.2666666666666666;50.5;RJ
vendeur 1714;8bb48dc19fccaa8613b6229bf7f452a2;4320.72;4.363636363636363;0.0202020202020202;2.141414141414141;17/10/2017 22:02;23/07/2018 14:45;9.266666666666667;56.28;SP
vendeur 1715;8bd0e3abda539b9479c4b44a691be1ec;644.95;1.9285714285714288;0.2857142857142857;3.357142857142857;29/05/2017 19:02;06/01/2018 23:02;7.4;33.1;RS
vendeur 1716;8bd0f31cf0a614c658f6763bd02dea69;4655.33;4.228571428571429;0.0277777777777777;2.9722222222222223;18/01/2017 10:55;16/08/2018 20:32;19.166666666666668;55.3;SP
vendeur 1717;8bdd8e3fd58bafa48af76b2c5fd71974;2554.7200000000003;4.583333333333333;0.0833333333333333;3.5;12/01/2018 20:53;05/08/2018 14:50;6.8;55.42;SP
vendeur 1718;8c0de775f52fe41590b376a3b7c50f68;672.7;3.888888888888889;0.0;1.3333333333333333;15/03/2018 22:24;03/07/2018 15:02;3.633333333333333;53.44;SP
vendeur 1719;8c16d1f32a54d92897cc437244442e1b;5847.67;4.3;0.0163934426229508;2.1065573770491803;05/10/2016 8:01;24/08/2018 11:44;22.933333333333334;56.26;SC
vendeur 1720;8c351ed7c326c62123318f4f3246e906;114.9;5.0;0.0;1.0;27/12/2017 9:08;18/08/2018 23:03;7.8;60.02;SP
vendeur 1721;8c3b533c63cca56240f94f1e3a6b18ef;3312.16;1.3333333333333333;0.5;8.125;05/02/2017 18:47;06/08/2017 20:49;6.066666666666666;23.54;MG
vendeur 1722;8c5e007d7bd5693fa1386ffefbc99f6c;1029.11;4.166666666666667;0.0;4.166666666666667;05/06/2018 16:09;19/08/2018 20:45;2.5;55.17;SP
vendeur 1723;8c91bfea4263b8fba54081460693e2a1;739.0;5.0;0.0;4.0;05/02/2017 21:37;20/02/2017 16:53;1.0;60.12;RS
vendeur 1724;8c9348f33ae3dada25c99c99ade2af78;395.98;5.0;0.0;1.0;19/06/2018 11:34;26/07/2018 20:18;1.2333333333333334;60.06;SP
vendeur 1725;8ca1551acf9832a4cf467bbbac15851f;2176.4;3.6666666666666665;0.1666666666666666;2.833333333333333;27/02/2018 12:04;15/08/2018 17:18;5.633333333333334;47.36;PR
vendeur 1726;8ca5b19e0263150d2c57afdde2b3d011;180.6;4.75;0.0;1.25;26/10/2017 12:58;23/11/2017 11:03;1.0;58.53;SP
vendeur 1727;8cb7c5ddf41f4d506eba76e9a4702a25;138.0;3.0;0.0;1.5;07/02/2018 22:52;20/04/2018 11:20;2.3666666666666667;48.02;GO
vendeur 1728;8cbac7e12637ed9cffa18c7875207478;3148.46;4.162790697674419;0.0465116279069767;1.988372093023256;26/01/2017 14:29;27/08/2018 18:25;19.266666666666666;54.1;SC
vendeur 1729;8cc6a0e5738e61a87b03c78b2ba9db4b;13407.3;4.185185185185185;0.074074074074074;5.555555555555555;02/02/2017 12:25;28/04/2017 15:54;2.833333333333333;55.08;MG
vendeur 1730;8ccf3cf69651cc1d8a02c8bfaf3b8568;250.0;3.5;0.5;6.5;22/04/2017 20:02;11/05/2017 18:33;1.0;36.04;SP
vendeur 1731;8cf21434553b02cbd37c0bbd07e041b0;94.98;2.5;0.0;2.0;24/11/2017 15:16;15/03/2018 14:49;3.6666666666666665;45.01;SC
vendeur 1732;8d46553a36e68f95350a200c12f8f2e2;760.5;3.235294117647059;0.0;1.4705882352941178;19/08/2017 10:08;15/03/2018 17:34;6.933333333333334;49.54;SP
vendeur 1733;8d79c8a04e42d722a75097ce5cbcf2ef;3019.54;4.457142857142857;0.1428571428571428;2.3142857142857145;27/01/2017 22:02;15/03/2018 10:37;13.7;52.95;CE
vendeur 1734;8d899e15a5925f097cca50faa49b15e3;645.0;2.5;0.6;1.2;28/05/2018 11:02;17/08/2018 12:58;2.7;27.1;SP
vendeur 1735;8d92f3ea807b89465643c219455e7369;121.2;1.0;0.875;1.375;25/01/2017 16:38;26/02/2017 5:12;1.0333333333333334;9.77;SP
vendeur 1736;8d956fec2e4337affcb520f56fd8cbfd;11871.84;4.110204081632653;0.0979591836734693;1.6693877551020408;12/10/2017 9:04;26/08/2018 18:03;10.6;53.66;SP
vendeur 1737;8daab2245ebdc277c51098d01c5ad8ef;1604.59;4.625;0.0625;3.875;04/04/2018 22:25;22/08/2018 13:49;4.633333333333334;56.14;SP
vendeur 1738;8dd386be0767c330276ea6a3f96532d3;89.98;5.0;0.0;2.0;10/08/2018 21:14;10/08/2018 21:14;1.0;60.01;SC
vendeur 1739;8de8fe3af4449ed695d2434c933ed73e;2090.0;5.0;0.0;1.0;04/08/2018 15:52;04/08/2018 15:52;1.0;60.34;SP
vendeur 1740;8def3db7f272735afb2ecd03aeca09a7;196.0;5.0;0.0;1.5;30/07/2018 8:36;06/08/2018 19:11;1.0;60.03;RJ
vendeur 1741;8dfbc5ff27df12f6cef751d3b9554222;226.0;4.5;0.0;1.75;15/05/2018 11:48;15/08/2018 19:46;3.066666666666667;57.04;PR
vendeur 1742;8e29d051f810eb22959ede205b462b9f;599.8;4.0;0.5;2.0;10/06/2018 14:03;19/06/2018 13:38;1.0;39.1;SP
vendeur 1743;8e2b3afb420011ef0c88c9d5f11ea526;1384.5;4.2727272727272725;0.0909090909090909;1.4545454545454546;13/11/2017 22:31;29/01/2018 21:49;2.533333333333333;53.13;SP
vendeur 1744;8e34331b7eedd03be4e5d965c1956225;145.0;4.8;0.2;1.0;22/01/2018 11:43;05/07/2018 14:24;5.466666666666667;52.82;SP
vendeur 1745;8e4f041ff58e7845456d3482524014b3;133.8;3.0;0.5;5.5;06/02/2018 16:04;03/03/2018 19:36;1.0;33.02;RS
vendeur 1746;8e670472e453ba34a379331513d6aab1;975.0;1.0;1.0;7.0;06/09/2017 17:07;06/09/2017 17:07;1.0;6.16;MG
vendeur 1747;8e6cc767478edae941d9bd9eb778d77a;8047.82;3.945736434108527;0.0610687022900763;2.717557251908397;29/01/2017 19:08;19/06/2018 22:39;16.866666666666667;53.16;MG
vendeur 1748;8e6d7754bc7e0f22c96d255ebda59eba;14887.25;3.0148148148148146;0.1259259259259259;1.6666666666666667;30/12/2017 16:52;26/08/2018 4:52;7.933333333333334;46.74;SP
vendeur 1749;8e8a7ce9f2f970dc00e2acf6f6e199f6;9236.0;4.0;0.1044776119402985;1.7462686567164178;30/11/2017 16:02;21/08/2018 8:16;8.766666666666667;52.38;RJ
vendeur 1750;8ea394aed8138685abe1eb9f25e1021d;1340.0;4.0;0.0;10.0;30/12/2017 10:29;07/06/2018 11:31;5.3;54.22;SP
vendeur 1751;8eb88b0acb3f90a717ad659221471fa7;119.8;4.5;0.0;4.0;19/09/2017 9:59;04/02/2018 17:52;4.6;57.02;SC
vendeur 1752;8ec76bb0965af3f007692b26fa9d6623;1999.0;5.0;0.0;1.0;17/11/2017 15:31;17/11/2017 15:31;1.0;60.33;SC
vendeur 1753;8ed8ea9a57c862f2c18c2fe41f601d56;4030.9;4.45;0.0;4.0;11/04/2018 11:48;10/06/2018 14:06;2.0;57.36;SC
vendeur 1754;8f0fbe2cd4d472157dc1cdef6edecaa9;71.88;3.0;0.0;1.0;14/07/2017 9:21;11/09/2017 22:51;1.9666666666666663;48.01;SP
vendeur 1755;8f119a0aee85c0c8fc534629734e94fd;3733.68;4.216867469879518;0.0602409638554216;2.542168674698796;05/01/2017 19:52;10/08/2018 21:02;19.4;54.1;SP
vendeur 1756;8f2b51a30523cdecddc2f179f351c7d6;1027.9;3.875;0.0;5.25;13/04/2017 16:53;01/07/2017 18:50;2.6333333333333333;53.42;SP
vendeur 1757;8f2ce03f928b567e3d56181ae20ae952;21812.8;4.057142857142857;0.1420454545454545;2.034090909090909;30/04/2017 19:04;24/08/2018 17:54;16.0;53.65;SP
vendeur 1758;8f54d64f28a993550aa7943f12572959;2755.5;3.8125;0.0625;2.4375;10/11/2017 20:15;15/08/2018 19:05;9.233333333333333;51.45;MG
vendeur 1759;8f580d36c1e9d6fbce95283403c7d447;4813.25;4.375;0.125;4.375;18/12/2017 9:12;14/08/2018 16:04;7.966666666666667;53.29;SP
vendeur 1760;8f78f0903005064036736c7173a5c2ed;2223.5;3.260869565217391;0.0434782608695652;5.304347826086956;12/04/2017 11:35;29/07/2018 22:38;15.766666666666667;48.62;MG
vendeur 1761;8fb67a334bacec338885b4e9e1708073;59.9;5.0;0.0;3.0;15/07/2018 12:57;15/07/2018 12:57;1.0;60.01;PR
vendeur 1762;8fb791022c1fc8909664f48ab7dc636d;8119.95;4.2;0.0;8.8;04/07/2018 13:44;22/07/2018 16:56;1.0;56.53;SP
vendeur 1763;8fbd63429be6d3e5e6d1a709b6464802;1211.4;4.666666666666667;0.0;2.2222222222222223;18/04/2018 0:27;28/06/2018 9:17;2.3666666666666667;58.2;SP
vendeur 1764;8fbe2ee446b97e128471be4ce983dc0d;148.5;3.0;0.3333333333333333;2.0;19/06/2018 14:01;01/08/2018 12:52;1.4;38.02;SP
vendeur 1765;8fd3b4468f6425810648177996c14cbd;354.9;5.0;0.0;5.0;13/06/2018 11:33;13/06/2018 11:33;1.0;60.06;SP
vendeur 1766;8fdca8e349553f99bc738833a62c8802;989.34;4.357142857142857;0.0344827586206896;2.6206896551724137;06/10/2016 12:51;09/08/2017 10:26;10.2;55.27;SP
vendeur 1767;8fe8786ee000001ab51d030dfd4a7bf1;2255.0;4.6;0.0;6.8;20/11/2017 20:34;22/06/2018 21:16;7.133333333333334;57.97;SC
vendeur 1768;8fec2e460530482132c436cfb5439925;468.46;3.8;0.6;1.6;29/01/2018 17:16;22/02/2018 9:54;1.0;34.88;SP
vendeur 1769;8ff1a9df749e454105c55cda13e79143;1840.1;3.9375;0.0;1.7894736842105263;06/11/2017 23:31;22/06/2018 16:18;7.566666666666666;53.93;SP
vendeur 1770;8ff38bc3969e67c36c48343a07090f66;5208.0;3.0;0.0;8.333333333333334;01/08/2017 9:24;29/09/2017 13:19;1.9666666666666663;48.85;SP
vendeur 1771;8fff28c4263ddec387f28d237fb42773;589.3;3.2857142857142856;0.0;2.142857142857143;25/02/2017 10:11;21/08/2018 8:23;18.03333333333333;49.81;SP
vendeur 1772;900ba814c251a692506d7834c1218441;29965.65;4.1477272727272725;0.1538461538461538;4.736263736263736;04/07/2017 13:25;25/08/2018 18:52;13.9;55.17;SP
vendeur 1773;901b460cdce0c64e471230d7f2f9f3a3;1904.0;4.4;0.0;7.8;18/10/2017 20:37;15/07/2018 7:05;8.966666666666667;56.71;RS
vendeur 1774;902c99f1ac505c0d18778b61bcd636f7;157.96;4.0;0.0;3.75;18/07/2018 20:38;10/08/2018 16:55;1.0;54.03;SP
vendeur 1775;903037660cf848a717166eb7a06d616e;8123.9;3.741935483870968;0.1612903225806451;2.8548387096774195;23/01/2017 21:38;13/08/2018 17:23;18.866666666666667;48.94;SP
vendeur 1776;90b36c5aeb728d5504a39f435bef0c5f;207.86;3.2857142857142856;0.0;1.5714285714285714;11/07/2018 10:34;02/08/2018 14:29;1.0;49.75;SP
vendeur 1777;90b57083da5d803237da74daec6dcb2b;206.9;5.0;0.0;2.0;28/01/2018 1:08;16/04/2018 16:44;2.6;60.03;PR
vendeur 1778;90d4125885ab6c86e8820a722be71974;1299.5500000000002;1.0;0.0;9.0;13/04/2018 5:18;13/04/2018 10:52;1.0;36.21;SP
vendeur 1779;910a922b426b7ff95eaee129ad6c0e1f;119.8;5.0;0.0;1.0;04/04/2018 12:36;11/04/2018 21:06;1.0;60.02;SP
vendeur 1780;913fd0ebba70bb919f7254a02239173c;159.9;1.0;0.0;3.0;25/07/2018 6:18;25/07/2018 6:18;1.0;36.03;SC
vendeur 1781;9140bd1d9de28b197dce077bdd687438;1780.87;4.038461538461538;0.0;1.5;21/05/2018 21:49;10/08/2018 10:10;2.6666666666666665;54.52;SP
vendeur 1782;9140ef75cc8211c4035935e80e567204;49.9;5.0;0.0;3.0;01/08/2018 18:58;01/08/2018 18:58;1.0;60.01;PR
vendeur 1783;91543f9849d68d023e17194926598543;834.0;4.333333333333333;0.0;5.833333333333333;04/08/2017 19:02;22/02/2018 17:20;6.7;56.14;SC
vendeur 1784;916748bc99315c2d202898ae58b1617e;483.4;4.2727272727272725;0.0;1.25;12/02/2017 22:05;25/11/2017 14:37;9.5;55.71;SP
vendeur 1785;916c9de0b5ad957346eeeb12f332687e;5567.25;4.413793103448276;0.0;4.655172413793103;23/06/2017 12:52;25/07/2018 10:31;13.2;57.39;PR
vendeur 1786;918717417d88a9f9ae9735567e6c7682;345.70000000000005;5.0;0.0;4.5;19/12/2017 11:55;27/02/2018 22:08;2.333333333333333;60.06;SP
vendeur 1787;918f6fbcf3ab724d805867303e593a1b;79.69999999999999;4.333333333333333;0.0;3.333333333333333;20/02/2017 21:44;02/03/2017 1:21;1.0;56.01;SP
vendeur 1788;9198786624eaeb375793215cad26cfa6;908.3;3.9;0.0;1.4;02/02/2017 19:59;23/04/2018 20:25;14.833333333333334;53.55;SC
vendeur 1789;91f0eec23d4a61d7d7caeefa3f0ad1ca;2389.8;3.333333333333333;0.3333333333333333;4.333333333333333;08/02/2017 13:05;27/07/2018 15:46;17.8;40.39;SC
